groupname;loginname;code;bookletname;unitname;originalUnitId;responses;laststate
"lfbt1";"44509-147-t1";"";"LKFB_T1_R8";"LFB161";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01f\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""LFB161\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737976781194,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737976649104,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44509-147-t1";"";"LKFB_T1_R8";"LFB162";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB162\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737976846674,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737976786653,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44509-147-t1";"";"LKFB_T1_R8";"FeedbackKT";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""feedback_1\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""feedback_2\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_5\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""feedback_3\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1737976864820,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737976850801,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44509-147-t1";"";"LKFB_T1_R8";"Ende";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]}]"",""ts"":1737976880080,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737976880080,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14156-258-t1";"";"LKFB_T1_R5";"LFB101";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]}]"",""ts"":1737975073785,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737975073785,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14156-258-t1";"";"LKFB_T1_R5";"LFB111";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""image_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1737975123877,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737975092823,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14156-258-t1";"";"LKFB_T1_R5";"LFB121_4";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB121\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB122\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":\""46\""},{\""id\"":\""cloze_1\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB123\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB124\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":\""19\""},{\""id\"":\""cloze_2\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737975154961,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737975126895,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14156-258-t1";"";"LKFB_T1_R5";"LFB125";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""LFB125\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_1\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":true},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_1a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""LFB125_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_2a\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""LFB125_3\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_4\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_5\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_6\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_7\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_8\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_8a\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_9\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1737975174011,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737975158973,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14156-258-t1";"";"LKFB_T1_R5";"LFB126";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB126\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737975200070,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737975181028,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14156-258-t1";"";"LKFB_T1_R5";"LFB127";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB127\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737975228146,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737975201077,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14156-258-t1";"";"LKFB_T1_R5";"LFB131";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01f\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01g\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01h\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01i\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""LFB131\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737975355432,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737975229154,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14156-258-t1";"";"LKFB_T1_R5";"LFB132";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""image_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""intro_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""02a\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""02b\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""02c\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""02d\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""LFB132\"",\""status\"":\""NOT_REACHED\"",\""value\"":null}]"",""ts"":1737975366475,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737975356439,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""none"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"1479-25-t1";"";"LKFB_T1_R5";"LFB101";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]}]"",""ts"":1737977795388,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737977795388,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"1479-25-t1";"";"LKFB_T1_R5";"LFB111";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""image_2\"",\""status\"":\""NOT_REACHED\"",\""value\"":false}]"",""ts"":1737977797392,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737977797392,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""none"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"1479-25-t1";"";"LKFB_T1_R5";"LFB121_4";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB121\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB122\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":\""5\""},{\""id\"":\""cloze_1\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB123\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB124\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""cloze_2\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737979053723,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737977799414,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"1479-25-t1";"";"LKFB_T1_R5";"LFB125";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""LFB125\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_1\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""NOT_REACHED\"",\""value\"":[]},{\""id\"":\""LFB125_1a\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""LFB125_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_2a\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""LFB125_3\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_4\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_5\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_6\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_7\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_8\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_8a\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_9\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1737979036493,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737979036493,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""none"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"1479-25-t1";"";"LKFB_T1_R5";"LFB101";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]}]"",""ts"":1737977666882,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737977666882,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"1479-25-t1";"";"LKFB_T1_R5";"LFB111";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""image_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1737977672929,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737977670914,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"1479-25-t1";"";"LKFB_T1_R5";"LFB121_4";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB121\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB122\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":\""29\""},{\""id\"":\""cloze_1\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB123\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB124\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":\""3\""},{\""id\"":\""cloze_2\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737977695073,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737977675939,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"1479-25-t1";"";"LKFB_T1_R5";"LFB125";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""LFB125\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_1\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":true},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_1a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""LFB125_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_2a\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""LFB125_3\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_4\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_5\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_6\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_7\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_8\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_8a\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_9\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1737977720282,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737977699121,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"1479-25-t1";"";"LKFB_T1_R5";"LFB126";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB126\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737977733339,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737977726319,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"1479-25-t1";"";"LKFB_T1_R5";"LFB127";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""LFB127\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737977738363,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737977735353,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"1479-25-t1";"";"LKFB_T1_R5";"LFB131";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01f\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01g\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01h\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01i\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""LFB131\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737977751447,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737977740406,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"1479-25-t1";"";"LKFB_T1_R5";"LFB132";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""image_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""intro_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""02a\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""02b\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""02c\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""02d\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""LFB132\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737977758533,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737977754504,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"45541-242-t1";"";"LKFB_T1_R8";"LFB101";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]}]"",""ts"":1737978409376,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737978409376,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"45541-242-t1";"";"LKFB_T1_R8";"LFB111";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""image_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1737978413394,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737978412380,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"45541-242-t1";"";"LKFB_T1_R8";"LFB121_4";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB121\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB122\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":\""36\""},{\""id\"":\""cloze_1\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB123\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB124\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":\""10\""},{\""id\"":\""cloze_2\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1737978425434,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1737978414398,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
